,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date
663,Yeni tikili,5 / 8,96 m²,2,var,,,245000,AZN,"Xətai r.,Ağ şəhər q.",40.37600724377371,Bakı,49.81653928756714,3299743,16 Mart 2023 
664,Köhnə tikili,4 / 5,55 m²,2,var,,,92000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41514922884949,Bakı,49.81415423002343,3299744,05 Mart 2023 
665,Yeni tikili,4 / 9,300 m²,5,var,,,940000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.39414959485713,Bakı,49.7993946075439,3299751,22 Mart 2023 
666,Yeni tikili,13 / 17,78 m²,3,var,,,135000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.37742938831814,Bakı,49.80915784835819,3299914,22 Fevral 2023 
667,Yeni tikili,11 / 16,125 m²,4,yoxdur,,,200000,AZN,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.41913797142315,Bakı,49.92514979797704,3300620,22 Fevral 2023 
668,Yeni tikili,9 / 19,77 m²,2,yoxdur,,,239000,AZN,"Bayıl parkı ,Səbail r.,Bayıl q.",40.37649764183499,Bakı,49.84163403511051,3300622,10 Mart 2023 
669,Yeni tikili,4 / 16,95 m²,3,var,,,264000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.37862575802446,Bakı,49.83980533468834,3300623,02 Mart 2023 
670,Yeni tikili,5 / 16,130 m²,3,var,,,235000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,7-ci mikrorayon q.",40.40554735588255,Bakı,49.87506508827209,3300629,22 Fevral 2023 
671,Yeni tikili,11 / 16,155 m²,3,yoxdur,,,257000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.38321447491986,Bakı,49.87406198881672,3300637,22 Fevral 2023 
672,Yeni tikili,5 / 17,65 m²,3,yoxdur,,,114000,AZN,"Ukrayna dairəsi ,Əhmədli m.,Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.38264366149726,Bakı,49.87209320068359,3300641,22 Fevral 2023 
673,Köhnə tikili,7 / 9,80 m²,3,var,var,var,138000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.39989258617802,Bakı,49.83979431395813,3300643,24 Fevral 2023 
674,Köhnə tikili,4 / 9,100 m²,4,var,,,139000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40165027405231,Bakı,49.86080646514893,3300646,08 Mart 2023 
675,Yeni tikili,15 / 19,68 m²,2,yoxdur,,,149000,AZN,"Neftçilər m.,Nizami r.",40.39207450867706,Bakı,49.91632254003383,3300666,21 Mart 2023 
676,Köhnə tikili,8 / 9,68 m²,2,var,,,134999,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,TQDK ,Nərimanov r.",40.39045008382347,Bakı,49.830508675731,3301449,22 Fevral 2023 
677,Yeni tikili,8 / 16,138 m²,3,yoxdur,,,290000,AZN,"20 Yanvar m.,Yasamal r.",40.40441175155707,Bakı,49.86737251281738,3301492,22 Fevral 2023 
678,Yeni tikili,5 / 12,150 m²,4,var,,,224000,AZN,"İnşaatçılar m.,Yasamal r.",40.39816149998397,Bakı,49.84086155891422,3301506,22 Fevral 2023 
679,Köhnə tikili,5 / 5,85 m²,3,var,,,92000,AZN,"Həzi Aslanov m.,Xətai r.,Köhnə Günəşli q.",40.3764811,Bakı,49.96064290000004,3301560,27 Fevral 2023 
680,Yeni tikili,11 / 17,211.9 m²,4,var,var,var,380000,AZN,"28 May m.,Bakı Slavyan Universiteti ,Nəsimi r.",40.37742938831814,Bakı,49.80915784835819,3301578,16 Mart 2023 
681,Köhnə tikili,5 / 9,50 m²,1,var,var,var,80000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39945482582231,Bakı,49.7908014860622,3301580,Dünən 12:08 
682,Köhnə tikili,2 / 3,105 m²,4,var,,,375000,AZN,"Şərq bazarı ,28 May m.,Nərimanov r.",40.39980377915154,Bakı,49.86642837524414,3301581,08 Mart 2023 
683,Köhnə tikili,2 / 2,90 m²,4,var,,,98000,AZN,Binəqədi r.,40.38816806232006,Bakı,49.83243942260742,3301605,10 Mart 2023 
684,Yeni tikili,7 / 17,100 m²,3,var,var,var,185000,AZN,"Azadlıq Prospekti m.,Binəqədi r.",40.38816806232006,Bakı,49.83243942260742,3301607,24 Fevral 2023 
685,Yeni tikili,3 / 17,180 m²,3,yoxdur,,,245000,AZN,"Koala parkı ,Nəsimi bazarı ,Dostluq kinoteatrı ,Park Zorge ,Nəsimi r.",40.36942330420567,Bakı,49.82101321220402,3302439,14 Mart 2023 
686,Yeni tikili,11 / 16,120 m²,3,var,,,375000,AZN,"Nizami m.,Beşmərtəbə ,Nəsimi r.",40.37644461554834,Bakı,49.8305097201175,3302446,23 Fevral 2023 
687,Yeni tikili,6 / 18,86 m²,2,var,var,var,259000,AZN,"ASAN Xidmət №3 ,Elmlər Akademiyası m.,Yasamal r.",40.36688518924769,Bakı,49.81852412223816,3302462,Dünən 15:41 
688,Köhnə tikili,6 / 9,60 m²,2,var,var,var,103000,AZN,Xətai r.,40.39980377915154,Bakı,49.86642837524414,3302508,23 Fevral 2023 
689,Yeni tikili,5 / 16,90 m²,2,yoxdur,,,230000,AZN,"Hüseyn Cavid parkı ,Elmlər Akademiyası m.,İncəsənət və Mədəniyyət Un. ,Nizami m.,Yasamal r.,Yasamal q.",40.38855213843042,Bakı,49.87120270729065,3302513,23 Fevral 2023 
690,Yeni tikili,12 / 14,88 m²,3,var,,,107000,AZN,Xırdalan,40.45245455420378,Xırdalan,49.74205131907212,3302516,24 Fevral 2023 
691,Yeni tikili,4 / 14,89 m²,2,var,,,225000,AZN,"Rəssamlıq Akademiyası ,Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.38930339224178,Bakı,49.85948536585312,3302549,23 Fevral 2023 
692,Yeni tikili,3 / 12,60 m²,2,var,var,var,130000,AZN,"Yasamal r.,Yasamal q.",40.37707962307024,Bakı,49.79393282852789,3302586,07 Mart 2023 
693,Yeni tikili,17 / 19,170 m²,4,var,var,var,400000,AZN,"Dövlət Statistika Komitəsi ,M.Hüseynzadə parkı ,Nizami m.,Yasamal r.",40.42501388353632,Bakı,49.91049531402914,3302592,01 Mart 2023 
694,Yeni tikili,17 / 19,90 m²,2,var,,,215000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.3651072257085,Bakı,49.81950849294662,3302629,23 Fevral 2023 
695,Köhnə tikili,4 / 9,100 m²,4,var,,,147000,AZN,"Xətai r.,Əhmədli q.",40.37644461554834,Bakı,49.8305097201175,3302646,23 Fevral 2023 
696,Yeni tikili,17 / 18,51 m²,2,var,var,var,99000,AZN,"Memar Əcəmi m.,Binəqədi r.,9-cu mikrorayon q.",40.37366342035062,Bakı,49.84738061053454,3302676,23 Fevral 2023 
697,Yeni tikili,14 / 16,80 m²,3,var,,,102000,AZN,Xırdalan,40.45245455420378,Xırdalan,49.74205131907212,3302681,23 Fevral 2023 
698,Yeni tikili,3 / 12,80 m²,3,var,var,var,147000,AZN,"Səbail r.,Badamdar q.",40.38264366149726,Bakı,49.80834245681766,3302949,23 Fevral 2023 
699,Yeni tikili,5 / 18,66 m²,2,yoxdur,,,184000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3302951,23 Fevral 2023 
700,Köhnə tikili,7 / 9,50 m²,2,var,,,85000,AZN,"Memar Əcəmi m.,Binəqədi r.,9-cu mikrorayon q.",40.37366342035062,Bakı,49.84738061053454,3302958,23 Fevral 2023 
701,Yeni tikili,9 / 18,105 m²,2,var,var,var,220000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3302983,23 Fevral 2023 
702,Yeni tikili,4 / 7,56 m²,2,,,,65000,AZN,Abşeron r.,40.45575333920748,Bakı,49.75702924948062,3302987,Dünən 20:44 
703,Köhnə tikili,3 / 5,50 m²,3,var,,,95000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.39270174045908,Bakı,49.83329557619629,3302999,24 Fevral 2023 
704,Yeni tikili,6 / 18,215 m²,4,yoxdur,,,279000,AZN,"Rəssamlıq Akademiyası ,Nərimanov r.",40.38525881895442,Bakı,49.85801696777344,3303002,23 Fevral 2023 
705,Yeni tikili,16 / 21,68.2 m²,1,yoxdur,,,136000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3303006,23 Fevral 2023 
706,Köhnə tikili,1 / 2,54 m²,3,var,,,53000,AZN,Pirallahı r.,40.45273905751277,Bakı,50.33513787524216,3303954,28 Fevral 2023 
707,Yeni tikili,7 / 18,95 m²,2,var,var,var,190000,AZN,"Nizami m.,Beşmərtəbə ,Nəsimi r.",40.39207450867706,Bakı,49.91632254003383,3303955,17 Mart 2023 
708,Yeni tikili,8 / 17,117 m²,3,yoxdur,,,185000,AZN,Yasamal r.,40.37620916175648,Bakı,49.81580107043555,3303965,Dünən 22:02 
709,Yeni tikili,20 / 20,105 m²,3,var,,,133000,AZN,"Yasamal r.,Yeni Yasamal q.",40.40300181904867,Bakı,49.80841755867004,3303971,Dünən 16:49 
710,Köhnə tikili,4 / 5,50 m²,2,var,var,var,110000,AZN,"Dövlət Statistika Komitəsi ,İncəsənət və Mədəniyyət Un. ,Nizami m.,Yasamal r.",40.39816149998397,Bakı,49.84086155891422,3303989,04 Mart 2023 
711,Yeni tikili,9 / 12,48.6 m²,2,var,var,var,65000,AZN,"Abşeron r.,Masazır q.",40.4862557,Bakı,49.75753099999997,3304005,23 Fevral 2023 
712,Yeni tikili,2 / 12,123 m²,3,yoxdur,,,188000,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.",40.42003133853511,Bakı,49.83897799691121,3304015,10 Mart 2023 
713,Yeni tikili,6 / 18,132 m²,3,,,,198000,AZN,"8 Noyabr m.,Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.40779728586685,Bakı,49.81970511108399,3304027,01 Mart 2023 
714,Köhnə tikili,4 / 9,85 m²,3,var,var,var,175000,AZN,"Azadlıq Prospekti m.,Nəsimi m.,Binəqədi r.,8-ci mikrorayon q.",40.42410850070474,Bakı,49.83753529368141,3304062,01 Mart 2023 
715,Yeni tikili,11 / 18,100 m²,3,var,,,220000,AZN,"Dostluq kinoteatrı ,Zoopark ,Koala parkı ,28 May m.,Nəsimi r.",40.38499730777751,Bakı,49.83810424804688,3304986,24 Fevral 2023 
716,Yeni tikili,18 / 18,68 m²,2,var,,,92000,AZN,"Montin bazarı ,Nəriman Nərimanov m.,Nərimanov r.",40.40328327684168,Bakı,49.85078707337379,3305821,24 Fevral 2023 
717,Köhnə tikili,3 / 9,52 m²,2,var,var,var,71000,AZN,"Suraxanı r.,Hövsan q.",40.37890078531959,Bakı,50.09113311767578,3305829,24 Fevral 2023 
718,Yeni tikili,16 / 21,68 m²,1,,,,134000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nəsimi r.",40.36942330420567,Bakı,49.82101321220402,3305848,27 Fevral 2023 
719,Yeni tikili,15 / 19,81 m²,2,var,,,210000,AZN,"İncəsənət və Mədəniyyət Un. ,Elmlər Akademiyası m.,Yasamal r.",40.37965821853979,Bakı,49.81476753707406,3305860,07 Mart 2023 
720,Yeni tikili,5 / 16,51 m²,2,yoxdur,,,135000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.38930339224178,Bakı,49.85948536585312,3305884,01 Mart 2023 
721,Yeni tikili,6 / 15,210 m²,4,var,,,460000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.39816149998397,Bakı,49.84086155891422,3305934,24 Fevral 2023 
722,Yeni tikili,3 / 9,47 m²,2,yoxdur,,,62000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,7-ci mikrorayon q.",40.39207450867706,Bakı,49.91632254003383,3306848,01 Mart 2023 
723,Yeni tikili,11 / 18,160 m²,4,var,var,var,310000,AZN,"Bakı Dövlət Universiteti ,Elmlər Akademiyası m.,Yasamal r.",40.39816149998397,Bakı,49.84086155891422,3306855,28 Fevral 2023 
724,Yeni tikili,2 / 16,92 m²,2,yoxdur,,,125000,AZN,"Neftçilər m.,Nizami r.",40.39980377915154,Bakı,49.86642837524414,3306871,24 Fevral 2023 
725,Yeni tikili,7 / 9,101 m²,3,var,,,270000,AZN,"Elmlər Akademiyası m.,Yasamal r.,Yasamal q.",40.37716079635769,Bakı,49.81189741716184,3306916,24 Fevral 2023 
726,Köhnə tikili,3 / 10,120 m²,3,yoxdur,,,262000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.37024250177031,Bakı,49.97394200996779,3306932,24 Fevral 2023 
727,Yeni tikili,9 / 15,105 m²,3,yoxdur,,,269000,AZN,"Şərq bazarı ,Nərimanov r.",40.37366342035062,Bakı,49.84738061053454,3306941,24 Fevral 2023 
728,Yeni tikili,14 / 16,160 m²,4,var,,,388000,AZN,"Nəsimi bazarı ,ASAN Xidmət №1 ,Nəsimi r.",40.39207450867706,Bakı,49.91632254003383,3306957,10 Mart 2023 
729,Yeni tikili,11 / 12,45 m²,1,var,var,var,81000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.38816806232006,Bakı,49.83243942260742,3306963,Dünən 13:00 
730,Yeni tikili,13 / 13,133 m²,3,var,var,var,82000,AZN,"İnşaatçılar m.,Yasamal r.",40.39816149998397,Bakı,49.84086155891422,3306978,Dünən 12:54 
731,Yeni tikili,7 / 12,88 m²,2,var,var,var,165000,AZN,"Nəsimi m.,Binəqədi r.,6-cı mikrorayon q.",40.39816149998397,Bakı,49.84086155891422,3307006,06 Mart 2023 
732,Yeni tikili,1 / 3,150 m²,4,var,,,225000,AZN,"Axundov bağı ,Dövlət İdarəçilik Akademiyası ,İqsadiyyat Universiteti ,İçəri Şəhər m.,Prezident parkı ,Qubernator parkı ,M.Ə.Sabir parkı ,Nərimanov heykəli ,Sovetski ,Səbail r.",40.37005679625383,Bakı,49.82993423938751,3307044,27 Fevral 2023 
733,Yeni tikili,4 / 14,95 m²,2,var,var,var,229000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3307062,22 Mart 2023 
734,Köhnə tikili,5 / 5,59 m²,2,var,,,121899,AZN,"Sevil Qazıyeva parkı ,Rusiya səfirliyi ,M.Hüseynzadə parkı ,Nizami m.,Nəsimi r.",40.39045008382347,Bakı,49.830508675731,3307071,Dünən 16:14 
735,Yeni tikili,15 / 16,105 m²,3,yoxdur,,,170000,AZN,Yasamal r.,40.37005679625383,Bakı,49.82993423938751,3307085,13 Mart 2023 
736,Köhnə tikili,5 / 9,82 m²,3,var,var,var,129500,AZN,Yasamal r.,40.39352858614141,Bakı,49.8204231262207,3307117,24 Fevral 2023 
737,Yeni tikili,6 / 16,65 m²,3,var,,,149000,AZN,"Nizami m.,Elmlər Akademiyası m.,Yasamal r.",40.37024250177031,Bakı,49.97394200996779,3308356,12 Mart 2023 
738,Yeni tikili,19 / 27,65 m²,2,var,var,var,180000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.,Yasamal q.",40.38816806232006,Bakı,49.83243942260742,3308357,07 Mart 2023 
739,Köhnə tikili,5 / 9,82 m²,3,var,,,129500,AZN,Yasamal r.,40.39207450867706,Bakı,49.91632254003383,3308382,02 Mart 2023 
740,Köhnə tikili,6 / 9,60 m²,2,var,var,var,94000,AZN,Xətai r.,40.38816806232006,Bakı,49.83243942260742,3308387,01 Mart 2023 
741,Yeni tikili,9 / 14,175 m²,4,var,,,420000,AZN,"Səməd Vurğun parkı ,28 May m.,Nəsimi r.",40.37649764183499,Bakı,49.84163403511051,3308392,25 Fevral 2023 
742,Köhnə tikili,1 / 9,80 m²,3,var,,,180000,AZN,"Montin bazarı ,Nərimanov r.",40.38930339224178,Bakı,49.85948536585312,3308397,08 Mart 2023 
743,Yeni tikili,17 / 19,167 m²,3,var,var,var,300000,AZN,"Nəsimi bazarı ,Koala parkı ,Dostluq kinoteatrı ,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3308413,03 Mart 2023 
744,Köhnə tikili,8 / 9,60 m²,3,var,,,119000,AZN,"Sabunçu r.,Bakıxanov q.",40.41699219735978,Bakı,49.93324756622318,3308438,25 Fevral 2023 
745,Yeni tikili,3 / 17,225 m²,4,yoxdur,,,427500,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,TQDK ,Nərimanov r.",40.37649764183499,Bakı,49.84163403511051,3308442,27 Fevral 2023 
746,Yeni tikili,15 / 17,138 m²,3,var,,,217000,AZN,"Xətai r.,Köhnə Günəşli q.",40.41130678064476,Bakı,49.94813919067383,3309350,10 Mart 2023 
747,Köhnə tikili,6 / 9,40 m²,1,var,,,75000,AZN,"Suraxanı r.,Massiv A q.",40.38873191798482,Bakı,49.95395421981815,3309363,27 Fevral 2023 
748,Yeni tikili,9 / 22,65 m²,2,,,,195000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.3813596,Bakı,49.8843435,3309392,25 Fevral 2023 
749,Köhnə tikili,3 / 9,50 m²,2,var,var,var,85000,AZN,"Yasamal r.,Yeni Yasamal q.",40.40013370853377,Bakı,49.7969034367397,3310186,05 Mart 2023 
750,Yeni tikili,11 / 17,114 m²,3,var,,,182000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.37309747519567,Bakı,49.95346069335938,3310263,27 Fevral 2023 
751,Yeni tikili,10 / 20,65 m²,2,var,var,var,117000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.38816806232006,Bakı,49.83243942260742,3310265,07 Mart 2023 
752,Köhnə tikili,4 / 9,100 m²,4,var,var,var,143000,AZN,Xətai r.,40.37613086332457,Bakı,49.91559462210881,3310284,27 Fevral 2023 
753,Yeni tikili,3 / 18,75 m²,2,var,,,135000,AZN,"Qara Qarayev m.,Nizami r.",40.40152503521376,Bakı,49.86131862059725,3310323,26 Fevral 2023 
754,Köhnə tikili,5 / 5,63.7 m²,3,var,,,74000,AZN,Sumqayıt,40.589694,Sumqayıt,49.66787920000002,3310324,26 Fevral 2023 
755,Yeni tikili,16 / 20,82 m²,2,var,,,195000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Tibb Universiteti ,Nərimanov r.",40.41130678064476,Bakı,49.94813919067383,3311229,11 Mart 2023 
756,Köhnə tikili,8 / 9,85 m²,3,var,var,var,164500,AZN,"Memar Əcəmi m.,20 Yanvar m.,Nəsimi r.,4-cü mikrorayon q.",40.40992663427608,Bakı,49.81405011577633,3311276,27 Fevral 2023 
757,Köhnə tikili,8 / 9,80 m²,3,var,,,148000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,M.Ə.Rəsulzadə q.",40.4339581,Bakı,49.83662379999998,3311346,28 Fevral 2023 
758,Yeni tikili,3 / 22,123 m²,3,yoxdur,,,185000,AZN,"Yasamal r.,Yasamal q.",40.41277719308933,Bakı,49.80078935623169,3311395,27 Fevral 2023 
759,Köhnə tikili,1 / 2,83 m²,3,yoxdur,,,39900,AZN,"Sabunçu r.,Sabunçu q.",40.4517585,Bakı,49.94600459999992,3311396,05 Mart 2023 
760,Yeni tikili,12 / 16,74 m²,2,var,,,155000,AZN,"Şərq bazarı ,Nərimanov r.",40.40027766320492,Bakı,49.84006762504578,3311727,27 Fevral 2023 
761,Yeni tikili,12 / 18,80 m²,3,var,,,165000,AZN,"İnşaatçılar m.,Yasamal r.",40.37644461554834,Bakı,49.8305097201175,3312732,27 Fevral 2023 
762,Köhnə tikili,4 / 9,100 m²,4,var,var,var,169000,AZN,"Neftçilər m.,Xalqlar Dostluğu m.,Nizami r.",40.40554735588255,Bakı,49.87506508827209,3312734,27 Fevral 2023 
763,Yeni tikili,14 / 15,142 m²,3,var,,,300000,AZN,"Texniki Universiteti ,Hüseyn Cavid parkı ,Elmlər Akademiyası m.,Memarlıq və İnşaat Universiteti ,Yasamal r.,Yasamal q.",40.38264366149726,Bakı,49.87209320068359,3312741,Dünən 16:46 
764,Yeni tikili,17 / 18,68 m²,2,yoxdur,,,130000,AZN,Səbail r.,40.37738239264175,Bakı,49.82495069503784,3312769,27 Fevral 2023 
765,Yeni tikili,9 / 16,70 m²,2,var,,,135000,AZN,"Həzi Aslanov m.,Xətai r.",40.39298300258589,Bakı,49.95403544813546,3312771,27 Fevral 2023 
766,Yeni tikili,14 / 23,400 m²,6,var,,,880000,AZN,"Dövlət Statistika Komitəsi ,İncəsənət və Mədəniyyət Un. ,Nizami m.,Yasamal r.",40.38218599850386,Bakı,49.81046676635742,3312773,27 Fevral 2023 
767,Köhnə tikili,2 / 5,45 m²,2,,,,105000,AZN,"Neftçilər m.,Nizami r.",40.40632655380714,Bakı,49.93513164855129,3312777,09 Mart 2023 
768,Yeni tikili,4 / 9,62 m²,2,,,,116000,AZN,Yasamal r.,40.37657937449817,Bakı,49.7939658164978,3312783,27 Fevral 2023 
769,Yeni tikili,14 / 18,62 m²,2,var,,,133000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.41598008956784,Bakı,49.8157753582682,3312807,Dünən 18:02 
770,Yeni tikili,5 / 16,135 m²,3,var,,,360000,AZN,"Sovetski ,Hüseyn Cavid parkı ,Texniki Universiteti ,Nərimanov heykəli ,Elmlər Akademiyası m.,Yasamal r.",40.39203732471822,Bakı,49.84165549278259,3312850,04 Mart 2023 
771,Yeni tikili,6 / 6,46 m²,2,yoxdur,,,150000,AZN,"İnşaatçılar m.,Yasamal r.",40.38218599850386,Bakı,49.81046676635742,3312855,02 Mart 2023 
772,Yeni tikili,4 / 13,130 m²,3,,,,318000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38799098367528,Bakı,49.87181638692256,3313723,Dünən 22:06 
773,Yeni tikili,4 / 17,75 m²,2,var,var,var,145000,AZN,"Həzi Aslanov m.,Xətai r.",40.37273858154651,Bakı,49.95610113469503,3313737,12 Mart 2023 
774,Yeni tikili,15 / 16,124.6 m²,3,var,,,254000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.3843596,Bakı,49.87381000000005,3313781,Dünən 11:26 
775,Köhnə tikili,1 / 3,47 m²,3,var,,,75500,AZN,"İçəri Şəhər m.,Qubernator parkı ,Dövlət İdarəçilik Akademiyası ,Prezident parkı ,İqsadiyyat Universiteti ,Axundov bağı ,İçəri Şəhər ,M.Ə.Sabir parkı ,Azneft meydanı ,Şəlalə parkı ,Səbail r.",40.37738239264175,Bakı,49.82495069503784,3314571,01 Mart 2023 
776,Yeni tikili,9 / 16,70 m²,2,var,var,var,134999,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.4053327515815,Bakı,49.81380344106,3314622,28 Fevral 2023 
777,Yeni tikili,18 / 18,85 m²,3,var,var,var,135000,AZN,"Avtovağzal m.,Nəsimi r.",40.40210780478213,Bakı,49.85758781433109,3314625,16 Mart 2023 
778,Yeni tikili,6 / 18,62 m²,2,var,var,var,100000,AZN,"Yasamal r.,Yeni Yasamal q.",40.3906074730032,Bakı,49.78845807404193,3314642,Dünən 11:47 
779,Yeni tikili,12 / 18,70 m²,2,var,var,var,125000,AZN,"Ukrayna dairəsi ,Həzi Aslanov m.,Əhmədli m.,Xətai r.",40.41913797142315,Bakı,49.92514979797704,3315567,20 Mart 2023 
780,Yeni tikili,14 / 17,64 m²,2,var,,,118000,AZN,"Həzi Aslanov m.,Xətai r.",40.40152503521376,Bakı,49.86131862059725,3315568,28 Fevral 2023 
781,Köhnə tikili,3 / 5,30 m²,1,var,,,50000,AZN,"Neftçilər m.,Qara Qarayev m.,Nizami r.",40.38816806232006,Bakı,49.83243942260742,3315600,28 Fevral 2023 
782,Yeni tikili,3 / 17,225 m²,4,var,,,427500,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.4089166,Bakı,49.86399959999994,3315604,28 Fevral 2023 
783,Yeni tikili,12 / 18,170 m²,3,var,,,255000,AZN,"Azərbaycan Dillər Universiteti ,Bakı Slavyan Universiteti ,Sirk ,28 May m.,Nəsimi r.",40.37520939853896,Bakı,49.84099855135474,3315607,06 Mart 2023 
784,Yeni tikili,16 / 16,130 m²,3,var,var,var,185000,AZN,"İnşaatçılar m.,Yasamal r.",40.40210780478213,Bakı,49.85758781433109,3315621,Dünən 16:48 
785,Yeni tikili,5 / 17,89 m²,3,var,,,170000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.3651072257085,Bakı,49.81950849294662,3315634,28 Fevral 2023 
786,Köhnə tikili,5 / 5,60 m²,2,var,,,126000,AZN,"Tibb Universiteti ,Nəsimi r.",40.37742938831814,Bakı,49.80915784835819,3315643,16 Mart 2023 
787,Yeni tikili,8 / 16,80 m²,2,var,var,var,270000,AZN,"28 May m.,Şərq bazarı ,Nəsimi r.",40.39207450867706,Bakı,49.91632254003383,3315646,20 Mart 2023 
788,Köhnə tikili,5 / 5,58 m²,2,var,,,126000,AZN,"Sevil Qazıyeva parkı ,Rusiya səfirliyi ,M.Hüseynzadə parkı ,Nizami m.,Yasamal r.",40.38782570782359,Bakı,49.83156797667213,3315667,10 Mart 2023 
789,Köhnə tikili,2 / 5,30 m²,1,var,,,92000,AZN,"İnşaatçılar m.,Yasamal r.",40.38781667161964,Bakı,49.85220193862915,3315680,28 Fevral 2023 
790,Yeni tikili,5 / 14,98 m²,2,yoxdur,,,228000,AZN,"Qış parkı ,Nizami m.,Sahil m.,28 May m.,Nəsimi r.",40.38264366149726,Bakı,49.87209320068359,3315696,15 Mart 2023 
791,Yeni tikili,12 / 18,181 m²,4,var,,,480000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.41932422288878,Bakı,49.92522239685059,3315706,28 Fevral 2023 
792,Yeni tikili,10 / 22,147 m²,4,var,,,250000,AZN,"Bakı Asiya Universiteti ,8 Noyabr m.,20 Yanvar m.,Yasamal r.,Yasamal q.",,Bakı,,3315723,13 Mart 2023 
793,Yeni tikili,3 / 16,105 m²,3,yoxdur,,,180000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.38816806232006,Bakı,49.83243942260742,3315734,28 Fevral 2023 
794,Yeni tikili,3 / 16,50 m²,2,var,,,104000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38967000540066,Bakı,49.78705461594383,3315741,19 Mart 2023 
795,Yeni tikili,4 / 16,116 m²,3,,,,208000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.4136237,Bakı,49.81127509999999,3315762,28 Fevral 2023 
796,Köhnə tikili,5 / 5,73 m²,3,var,,,55000,AZN,Gəncə,40.37862575802446,Gəncə,49.83980533468834,3315766,18 Mart 2023 
797,Köhnə tikili,1 / 3,35 m²,2,var,,,65000,AZN,"Prezident parkı ,Şəlalə parkı ,Dövlət İdarəçilik Akademiyası ,Nərimanov heykəli ,Axundov bağı ,Qubernator parkı ,İçəri Şəhər m.,Sovetski ,Səbail r.",40.36583606118278,Bakı,49.8265587477605,3315795,28 Fevral 2023 
798,Yeni tikili,20 / 22,80 m²,2,yoxdur,,,208000,AZN,"ASAN Xidmət №1 ,Tibb Universiteti ,Nəsimi r.",40.38930339224178,Bakı,49.85948536585312,3315807,06 Mart 2023 
799,Yeni tikili,12 / 17,110 m²,3,,,,295000,AZN,Nərimanov r.,40.37620916175648,Bakı,49.81580107043555,3315810,15 Mart 2023 
