,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date,İpoteka
680,Yeni tikili,16 / 19,90 m²,3,yoxdur,,185000,AZN,"Xətai r.,Həzi Aslanov q.",40.38873191798482,Bakı,49.95395421981815,3367024,24 Mart 2023 ,
681,Köhnə tikili,7 / 7,85 m²,3,var,var,198000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38264366149726,Bakı,49.87209320068359,3367026,24 Mart 2023 ,var
682,Yeni tikili,5 / 14,200 m²,4,yoxdur,,185000,AZN,"Əhmədli m.,Xətai r.,Əhmədli q.",40.40165027405231,Bakı,49.86080646514893,3367133,24 Mart 2023 ,
683,Yeni tikili,12 / 13,350 m²,6,var,,660000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nərimanov r.",40.3651072257085,Bakı,49.81950849294662,3367503,24 Mart 2023 ,
684,Yeni tikili,16 / 16,130 m²,3,var,var,230000,AZN,"Qara Qarayev m.,Nizami r.",40.42378196149145,Bakı,49.92962090688478,3367723,24 Mart 2023 ,var
685,Yeni tikili,3 / 18,100 m²,3,var,var,195000,AZN,"Səbail r.,Badamdar q.",40.39980377915154,Bakı,49.86642837524414,3367731,24 Mart 2023 ,var
686,Yeni tikili,18 / 18,60 m²,1,yoxdur,,65000,AZN,"Memar Əcəmi m.,Binəqədi r.,9-cu mikrorayon q.",40.40210780478213,Bakı,49.85758781433109,3367735,Dünən 12:02 ,
687,Yeni tikili,2 / 17,96 m²,3,var,,250000,AZN,"20 Yanvar m.,Yasamal r.",40.39414959485713,Bakı,49.7993946075439,3367742,24 Mart 2023 ,
688,Yeni tikili,16 / 16,140 m²,3,var,,175000,AZN,Xətai r.,40.40828416527557,Bakı,49.87069845199589,3367744,24 Mart 2023 ,
689,Köhnə tikili,5 / 5,55 m²,2,var,,95000,AZN,"Memar Əcəmi m.,Nəsimi r.",40.41776713937431,Bakı,49.81723611748775,3367749,24 Mart 2023 ,
690,Yeni tikili,7 / 18,152.4 m²,3,yoxdur,,335302,AZN,"Bayıl parkı ,Səbail r.,Bayıl q.",40.37520939853896,Bakı,49.84099855135474,3367756,24 Mart 2023 ,
691,Köhnə tikili,6 / 9,110 m²,5,var,var,137000,AZN,"Suraxanı r.,Qaraçuxur q.",40.39489418492813,Bakı,49.86098617315296,3367960,24 Mart 2023 ,var
692,Köhnə tikili,6 / 9,45 m²,2,var,var,95000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39974389577964,Bakı,49.79278874984517,3367964,24 Mart 2023 ,var
693,Yeni tikili,11 / 16,160 m²,4,var,var,260000,AZN,"Memar Əcəmi m.,Nəsimi r.",40.41104376277684,Bakı,49.8177065190964,3368857,Dünən 12:35 ,var
694,Yeni tikili,13 / 13,102 m²,3,var,var,165000,AZN,Nizami r.,40.37005679625383,Bakı,49.82993423938751,3368987,Dünən 13:06 ,var
695,Yeni tikili,6 / 17,105 m²,3,var,yoxdur,220000,AZN,"Şərq bazarı ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3369956,Dünən 17:18 ,var
696,Yeni tikili,5 / 16,97 m²,3,var,,220000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.37644461554834,Bakı,49.8305097201175,3369958,Dünən 17:18 ,
697,Yeni tikili,6 / 16,120 m²,2,var,,248000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.3843596,Bakı,49.87381000000005,3369969,Dünən 17:21 ,
