,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,price,price-cur,locations,latitude,city,longtitude,id,date
435,Yeni tikili,15 / 16,54 m²,2,var,,,125000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.37649764183499,Bakı,49.84163403511051,3108243,29 Noyabr 2022 
436,Yeni tikili,7 / 16,116.4 m²,3,var,var,var,185000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.39197603929571,Bakı,49.80684041976929,3108264,19 Dekabr 2022 
437,Köhnə tikili,5 / 9,117 m²,4,var,,,142000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39637210543769,Bakı,49.79227066040039,3108270,04 Dekabr 2022 
438,Köhnə tikili,4 / 5,54 m²,2,var,,,145000,AZN,"Texniki Universiteti ,Hüseyn Cavid parkı ,Memarlıq və İnşaat Universiteti ,Space TV ,Elmlər Akademiyası m.,Yasamal r.",40.37009705470749,Bakı,49.81652186769955,3108302,19 Dekabr 2022 
439,Köhnə tikili,2 / 4,120 m²,3,var,,,153000,AZN,"İqsadiyyat Universiteti ,Axundov bağı ,Dövlət İdarəçilik Akademiyası ,İçəri Şəhər m.,Qubernator parkı ,M.Ə.Sabir parkı ,Prezident parkı ,İçəri Şəhər ,Səbail r.",40.36750644361124,Bakı,49.83119487762451,3108306,19 Dekabr 2022 
440,Köhnə tikili,3 / 9,80 m²,3,var,,,110000,AZN,"Xətai r.,Əhmədli q.",40.39989258617802,Bakı,49.83979431395813,3108320,22 Dekabr 2022 
441,Yeni tikili,6 / 13,60 m²,2,var,,,155000,AZN,"İnşaatçılar m.,Yasamal r.",40.37104456957248,Bakı,49.95549254560103,3108328,13 Yanvar 2023 
442,Yeni tikili,6 / 16,161 m²,4,var,,,300000,AZN,Yasamal r.,40.4000189364242,Bakı,49.7982680549682,3108348,22 Dekabr 2022 
443,Köhnə tikili,3 / 5,96 m²,4,,,,125000,AZN,"Xəzər r.,Buzovna q.",40.53074824839712,Bakı,50.09727171683301,3108350,19 Dekabr 2022 
444,Yeni tikili,5 / 16,72 m²,3,var,,,137000,AZN,"Təhsil Nazirliyi ,Nərimanov r.",40.40151989948133,Bakı,49.84751267278616,3108357,19 Noyabr 2022 
445,Köhnə tikili,3 / 9,100 m²,4,var,,,170000,AZN,"Ayna Sultanova heykəli ,Binəqədi r.,8-ci mikrorayon q.",40.42527440160644,Bakı,49.85134363174438,3108358,23 Yanvar 2023 
446,Yeni tikili,3 / 7,166.5 m²,4,yoxdur,,,325000,AZN,"Ağ şəhər ,ASAN Xidmət №2 ,Xətai r.,Ağ şəhər q.",40.3813596,Bakı,49.8843435,3108368,23 Fevral 2023 
447,Köhnə tikili,5 / 5,72 m²,3,var,,,68000,AZN,"Binəqədi r.,Binəqədi q.",40.4764203,Bakı,49.82028760000003,3108374,19 Dekabr 2022 
448,Yeni tikili,12 / 20,77 m²,3,var,,,132000,AZN,"Həzi Aslanov m.,Xətai r.",40.38855213843042,Bakı,49.87120270729065,3108431,19 Dekabr 2022 
449,Köhnə tikili,3 / 5,53 m²,2,var,,,89000,AZN,"Elmlər Akademiyası m.,Yasamal r.",40.39061957433251,Bakı,49.84664440155029,3108434,19 Dekabr 2022 
450,Yeni tikili,4 / 16,132 m²,3,yoxdur,,,249000,AZN,"Neftçilər m.,Nizami r.",40.38499730777751,Bakı,49.83810424804688,3108438,26 Noyabr 2022 
451,Yeni tikili,14 / 16,116.6 m²,3,var,var,yoxdur,200000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nəsimi r.",40.39870076024754,Bakı,49.83767509460449,3108441,03 Dekabr 2022 
452,Yeni tikili,16 / 18,58 m²,2,var,,,145000,AZN,Nəsimi r.,40.39414959485713,Bakı,49.7993946075439,3108450,19 Dekabr 2022 
453,Yeni tikili,4 / 16,118 m²,2,var,,,215000,AZN,"TQDK ,Neftçi bazası ,Nərimanov r.",40.40554735588255,Bakı,49.87506508827209,3108458,19 Dekabr 2022 
454,Köhnə tikili,3 / 9,106 m²,3,var,,,195000,AZN,"Tibb Universiteti ,Nəsimi r.",40.38613323957885,Bakı,49.82919931411747,3108464,19 Dekabr 2022 
455,Yeni tikili,10 / 24,312 m²,6,var,,,647000,AZN,"Nərimanov heykəli ,Sovetski ,Space TV ,Texniki Universiteti ,Yasamal r.,Yasamal q.",40.37849802028471,Bakı,49.87448841333393,3108468,19 Dekabr 2022 
456,Yeni tikili,4 / 7,183 m²,3,var,var,var,615000,AZN,"Şərq bazarı ,Zoopark ,Nərimanov r.",40.38264366149726,Bakı,49.87209320068359,3108475,08 Yanvar 2023 
457,Yeni tikili,4 / 18,101 m²,2,var,,,140000,AZN,Nəsimi r.,40.4007188626008,Bakı,49.84215974807739,3108476,19 Dekabr 2022 
458,Yeni tikili,16 / 17,138 m²,4,var,,,310000,AZN,"8 Noyabr m.,Nəsimi r.",40.38499730777751,Bakı,49.83810424804688,3108486,26 Noyabr 2022 
459,Yeni tikili,5 / 18,162 m²,3,var,,,385000,AZN,"Nizami m.,Beşmərtəbə ,Yasamal r.",40.37830134908896,Bakı,49.8313936465844,3108493,19 Dekabr 2022 
460,Yeni tikili,6 / 17,182 m²,4,var,,,370000,AZN,"Nəsimi bazarı ,Nəsimi r.",40.38499730777751,Bakı,49.83810424804688,3108495,26 Noyabr 2022 
461,Yeni tikili,10 / 21,96 m²,2,yoxdur,,,190000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38613323957885,Bakı,49.82919931411747,3108514,19 Dekabr 2022 
462,Köhnə tikili,5 / 5,45 m²,2,var,,,105000,AZN,"Dostluq kinoteatrı ,Koala parkı ,Nəsimi bazarı ,Park Zorge ,Nəsimi r.",40.39270174045908,Bakı,49.83329557619629,3108530,04 Dekabr 2022 
463,Yeni tikili,11 / 17,200 m²,4,var,var,var,410000,AZN,"Nəsimi bazarı ,Nəsimi r.",40.40027766320492,Bakı,49.84006762504578,3108554,19 Fevral 2023 
464,Yeni tikili,14 / 16,140 m²,3,var,,,299000,AZN,Nərimanov r.,40.40907145349176,Bakı,49.86554713834061,3108576,19 Dekabr 2022 
465,Yeni tikili,6 / 15,99 m²,3,,,,168000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.3843596,Bakı,49.87381000000005,3108578,19 Dekabr 2022 
466,Yeni tikili,7 / 12,70 m²,1,yoxdur,,,98000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.4136237,Bakı,49.81127509999999,3108587,19 Dekabr 2022 
467,Köhnə tikili,5 / 9,68 m²,3,var,var,var,94900,AZN,"Binəqədi r.,M.Ə.Rəsulzadə q.",40.41913797142315,Bakı,49.92514979797704,3108589,19 Dekabr 2022 
468,Köhnə tikili,5 / 9,65 m²,3,var,,,130000,AZN,"Yasamal bazarı ,İnşaatçılar m.,Yasamal r.",40.39414959485713,Bakı,49.7993946075439,3108609,26 Fevral 2023 
469,Yeni tikili,5 / 17,37.5 m²,2,var,var,var,85500,AZN,"Qara Qarayev m.,Nizami r.",40.41946084108001,Bakı,49.92904353075679,3108611,24 Dekabr 2022 
470,Köhnə tikili,7 / 9,31.9 m²,1,var,var,var,50500,AZN,"Suraxanı r.,Hövsan q.",40.3895335,Bakı,50.07034859999999,3108613,19 Dekabr 2022 
471,Köhnə tikili,6 / 9,60 m²,2,var,,,106000,AZN,Xətai r.,40.39026819642278,Bakı,49.95772004127506,3108624,16 Yanvar 2023 
472,Köhnə tikili,1 / 5,100 m²,3,var,var,var,125000,AZN,"Həzi Aslanov m.,Xətai r.,Həzi Aslanov q.",40.36822884896801,Bakı,49.813362210989,3108682,19 Yanvar 2023 
473,Yeni tikili,3 / 8,109 m²,2,yoxdur,,,189000,AZN,"Tibb Universiteti ,ASAN Xidmət №1 ,Nəsimi r.",40.39801045115652,Bakı,49.82941355501565,3108696,19 Dekabr 2022 
474,Yeni tikili,15 / 17,140 m²,3,var,,,249000,AZN,"İnşaatçılar m.,Yasamal r.",40.38264366149726,Bakı,49.87209320068359,3108701,19 Dekabr 2022 
475,Yeni tikili,3 / 17,92 m²,2,var,var,var,180000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.38264366149726,Bakı,49.87209320068359,3108715,19 Dekabr 2022 
476,Yeni tikili,8 / 12,131 m²,3,var,,,340000,AZN,"Təhsil Nazirliyi ,Şərq bazarı ,Nərimanov r.",40.38002022966838,Bakı,49.85552251338959,3108722,09 Mart 2023 
477,Yeni tikili,5 / 21,67.4 m²,2,yoxdur,,,109500,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,TQDK ,Nərimanov r.",40.39026819642278,Bakı,49.95772004127506,3108723,26 Noyabr 2022 
478,Köhnə tikili,9 / 9,80 m²,3,var,var,var,124000,AZN,"Əhmədli m.,Xətai r.",40.39989258617802,Bakı,49.83979431395813,3108735,25 Dekabr 2022 
479,Köhnə tikili,3 / 5,58 m²,2,var,,,155000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Texniki Universiteti ,Bakı Dövlət Universiteti ,Yasamal r.",40.38264366149726,Bakı,49.87209320068359,3108737,19 Dekabr 2022 
480,Köhnə tikili,3 / 5,37 m²,1,var,,,95000,AZN,"ASAN Xidmət №3 ,Yasamal bazarı ,Yasamal r.,Yasamal q.",40.39270174045908,Bakı,49.83329557619629,3108740,19 Dekabr 2022 
481,Köhnə tikili,2 / 2,34 m²,2,var,,,70000,AZN,"Nizami m.,Yasamal r.",40.39270174045908,Bakı,49.83329557619629,3108745,19 Dekabr 2022 
482,Yeni tikili,4 / 17,130 m²,3,var,,,280000,AZN,"İnşaatçılar m.,Yasamal r.",40.38910132857043,Bakı,49.80273047409673,3108767,19 Dekabr 2022 
483,Köhnə tikili,4 / 5,35 m²,2,var,,,75000,AZN,"Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.40911615921261,Bakı,49.82097131411889,3108803,19 Dekabr 2022 
484,Yeni tikili,10 / 18,225 m²,5,var,,,365000,AZN,"Ayna Sultanova heykəli ,Binəqədi r.,8-ci mikrorayon q.",40.42527440160644,Bakı,49.85134363174438,3108818,18 Mart 2023 
485,Köhnə tikili,5 / 9,80 m²,3,var,,,126000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.38873191798482,Bakı,49.95395421981815,3108821,09 Dekabr 2022 
486,Köhnə tikili,2 / 9,59 m²,3,var,,,120000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.37620916175648,Bakı,49.81580107043555,3108824,24 Mart 2023 
487,Yeni tikili,8 / 17,160 m²,3,var,,,650000,AZN,"Axundov bağı ,İqsadiyyat Universiteti ,Dövlət İdarəçilik Akademiyası ,İçəri Şəhər m.,Prezident parkı ,Qubernator parkı ,M.Ə.Sabir parkı ,Nərimanov heykəli ,Sovetski ,Səbail r.",40.36807518100677,Bakı,49.82980154738145,3108830,18 Yanvar 2023 
488,Yeni tikili,8 / 18,147 m²,3,var,var,var,235000,AZN,"Zərifə Əliyeva adına park ,Binəqədi r.,9-cu mikrorayon q.",40.42345630778638,Bakı,49.81759381350507,3108842,19 Dekabr 2022 
489,Yeni tikili,8 / 17,170 m²,4,var,,,240000,AZN,Nəsimi r.,40.41697016875816,Bakı,49.82891947940691,3108845,19 Dekabr 2022 
490,Yeni tikili,5 / 15,49 m²,2,var,,,55000,AZN,Xırdalan,40.45511190000001,Xırdalan,49.74459389999993,3108854,19 Dekabr 2022 
491,Köhnə tikili,2 / 9,85 m²,3,var,,,155000,AZN,"Xalqlar Dostluğu m.,Xətai r.",40.38930339224178,Bakı,49.85948536585312,3108870,19 Dekabr 2022 
492,Yeni tikili,2 / 4,125 m²,4,yoxdur,,,130000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.42675743759955,Bakı,49.81508753018738,3108871,19 Dekabr 2022 
493,Köhnə tikili,4 / 5,50.3 m²,2,var,,,89000,AZN,"Elmlər Akademiyası m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3108872,19 Dekabr 2022 
494,Yeni tikili,8 / 17,118.5 m²,3,yoxdur,,,280000,AZN,"Sirk ,Qış parkı ,Azərbaycan Dillər Universiteti ,Zabitlər parkı ,Nəsimi r.",40.39414959485713,Bakı,49.7993946075439,3108874,19 Dekabr 2022 
495,Yeni tikili,6 / 16,78 m²,2,yoxdur,,,188000,AZN,"Sevil Qazıyeva parkı ,Rusiya səfirliyi ,Zabitlər parkı ,M.Hüseynzadə parkı ,Nəsimi r.",40.39989258617802,Bakı,49.83979431395813,3108907,20 Dekabr 2022 
496,Köhnə tikili,3 / 9,80 m²,3,var,,,105000,AZN,"Neapol dairəsi ,Xətai r.,Əhmədli q.",40.38930339224178,Bakı,49.85948536585312,3108908,19 Dekabr 2022 
497,Köhnə tikili,6 / 9,70 m²,2,var,var,var,175000,AZN,Yasamal r.,40.37376939548345,Bakı,49.80232992913761,3108911,19 Dekabr 2022 
498,Yeni tikili,4 / 12,156 m²,4,var,,,290000,AZN,Yasamal r.,40.37838401928007,Bakı,49.793396390315,3108953,19 Dekabr 2022 
499,Yeni tikili,7 / 10,135 m²,3,var,,,238000,AZN,"İnşaatçılar m.,Yasamal r.",40.38613323957885,Bakı,49.82919931411747,3108960,19 Dekabr 2022 
500,Köhnə tikili,4 / 5,90 m²,3,var,,,157000,AZN,"28 May m.,Bakı Slavyan Universiteti ,Nərimanov r.",40.36822884896801,Bakı,49.813362210989,3108968,19 Dekabr 2022 
501,Yeni tikili,14 / 18,65 m²,2,var,var,var,133000,AZN,"Zərifə Əliyeva adına park ,Nəsimi m.,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3108971,09 Fevral 2023 
502,Köhnə tikili,4 / 9,60 m²,2,var,var,var,136000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.39205366748811,Bakı,49.84065234661102,3108984,19 Dekabr 2022 
503,Yeni tikili,3 / 4,69 m²,2,var,,,68000,AZN,"Abşeron r.,Masazır q.",40.48997767490987,Bakı,49.75948333740234,3108989,19 Dekabr 2022 
504,Yeni tikili,4 / 17,200 m²,4,var,var,var,450000,AZN,"Azərbaycan turizm institutu ,Respublika stadionu ,Gənclik m.,Nərimanov r.",40.40165027405231,Bakı,49.86080646514893,3108997,19 Dekabr 2022 
505,Yeni tikili,8 / 12,65 m²,2,var,var,var,105000,AZN,Yasamal r.,40.39989258617802,Bakı,49.83979431395813,3109001,09 Dekabr 2022 
506,Yeni tikili,4 / 7,225 m²,5,yoxdur,,,433000,AZN,"Ağ şəhər ,Xətai r.",40.38816806232006,Bakı,49.83243942260742,3109019,25 Fevral 2023 
507,Yeni tikili,8 / 16,95 m²,3,var,var,var,218000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Bakı Dövlət Universiteti ,Yasamal r.",40.37496922277105,Bakı,49.81438279151917,3109038,19 Dekabr 2022 
508,Köhnə tikili,6 / 9,60 m²,2,var,,,106000,AZN,"Xətai r.,Həzi Aslanov q.",40.3807186,Bakı,49.92525120000005,3109072,19 Dekabr 2022 
509,Köhnə tikili,4 / 9,60 m²,2,var,var,var,135900,AZN,"Binəqədi r.,8-ci mikrorayon q.",40.39989258617802,Bakı,49.83979431395813,3109074,08 Fevral 2023 
510,Yeni tikili,5 / 17,123 m²,3,yoxdur,,,275000,AZN,"Koala parkı ,Dostluq kinoteatrı ,Zoopark ,Nəsimi bazarı ,Nəsimi r.",40.39163197322141,Bakı,49.84346889308539,3109095,19 Dekabr 2022 
511,Yeni tikili,15 / 16,75 m²,2,var,var,var,190000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.38245549144325,Bakı,49.87010823756684,3109096,19 Dekabr 2022 
512,Yeni tikili,11 / 16,110 m²,3,,,,160000,AZN,"Neftçilər m.,Nizami r.",40.39989258617802,Bakı,49.83979431395813,3109099,09 Dekabr 2022 
513,Köhnə tikili,2 / 5,105 m²,4,var,,,168999,AZN,"Nəriman Nərimanov parkı ,Nəriman Nərimanov m.,Nərimanov r.",40.39352858614141,Bakı,49.8204231262207,3109107,15 Yanvar 2023 
514,Yeni tikili,9 / 12,85 m²,3,var,var,var,157000,AZN,"Yasamal r.,Yeni Yasamal q.",40.394,Bakı,49.795,3109168,19 Dekabr 2022 
515,Yeni tikili,10 / 17,130 m²,3,var,,,280000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,Nəsimi r.,Kubinka q.",40.42527440160644,Bakı,49.85134363174438,3109192,19 Dekabr 2022 
516,Yeni tikili,3 / 16,90 m²,4,yoxdur,,,88000,AZN,Xırdalan,40.453013593986,Xırdalan,49.74084538455372,3109204,19 Dekabr 2022 
517,Yeni tikili,14 / 15,81 m²,3,yoxdur,,,97200,AZN,Xırdalan,40.45338500990412,Xırdalan,49.73774533016684,3109227,19 Dekabr 2022 
518,Yeni tikili,5 / 6,115 m²,3,var,var,var,218000,AZN,"Nəsimi m.,Binəqədi r.,6-cı mikrorayon q.",40.38264366149726,Bakı,49.80834245681766,3109231,19 Yanvar 2023 
519,Köhnə tikili,4 / 5,42 m²,1,var,,,152000,AZN,"Şəlalə parkı ,Prezident parkı ,Dağüstü parkı ,Qubernator parkı ,Şəhidlər xiyabanı ,İçəri Şəhər m.,Səbail r.",40.36207067832817,Bakı,49.82805746197247,3109242,19 Dekabr 2022 
520,Köhnə tikili,3 / 5,50 m²,2,var,var,var,92000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.37005679625383,Bakı,49.82993423938751,3109247,19 Dekabr 2022 
521,Köhnə tikili,3 / 5,31 m²,1,var,,,89000,AZN,"Elmlər Akademiyası m.,Yasamal r.",40.37767626407818,Bakı,49.81060543976446,3109293,19 Dekabr 2022 
522,Yeni tikili,10 / 11,45 m²,2,var,var,var,48500,AZN,Abşeron r.,40.484,Bakı,49.757,3109298,19 Dekabr 2022 
523,Yeni tikili,8 / 11,85 m²,3,var,var,var,136990,AZN,"Yasamal r.,Yeni Yasamal q.",40.39040315960018,Bakı,49.79419914034428,3109330,20 Noyabr 2022 
524,Köhnə tikili,6 / 9,115 m²,4,var,var,var,195000,AZN,"İnşaatçılar m.,Yasamal r.",40.37620916175648,Bakı,49.81580107043555,3109332,20 Dekabr 2022 
525,Köhnə tikili,2 / 9,80 m²,3,var,var,var,185000,AZN,"Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.37620916175648,Bakı,49.81580107043555,3109343,29 Yanvar 2023 
526,Köhnə tikili,4 / 5,45 m²,2,var,,,95000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3109344,23 Noyabr 2022 
527,Yeni tikili,15 / 22,61.6 m²,1,yoxdur,,,90000,AZN,"Zərifə Əliyeva adına park ,Nəsimi m.,Binəqədi r.,9-cu mikrorayon q.",40.42275325179861,Bakı,49.81820516158267,3109353,12 Dekabr 2022 
528,Yeni tikili,3 / 16,123 m²,4,yoxdur,,,265000,AZN,"Qara Qarayev m.,Nizami r.",40.41932422288878,Bakı,49.92522239685059,3109364,25 Dekabr 2022 
529,Yeni tikili,15 / 19,54 m²,2,var,,,85000,AZN,"Həzi Aslanov m.,Xətai r.",40.41932422288878,Bakı,49.92522239685059,3109365,28 Dekabr 2022 
530,Yeni tikili,2 / 18,65 m²,3,var,var,var,74000,AZN,Abşeron r.,40.45511190000001,Xırdalan,49.74459389999993,3109369,20 Dekabr 2022 
531,Yeni tikili,2 / 17,146 m²,3,var,var,var,270000,AZN,"Binəqədi r.,9-cu mikrorayon q.",40.42793349999999,Bakı,49.81359980000002,3109374,20 Dekabr 2022 
532,Köhnə tikili,8 / 9,60 m²,2,var,var,var,85000,AZN,"Xətai r.,Əhmədli q.",40.35909429703364,Bakı,49.96382847789415,3109435,20 Dekabr 2022 
533,Yeni tikili,2 / 16,85 m²,3,var,,,135000,AZN,"Memar Əcəmi m.,Nəsimi r.",40.42463128324992,Bakı,49.82827342647775,3109446,20 Dekabr 2022 
534,Yeni tikili,4 / 18,148 m²,4,var,,,195000,AZN,Binəqədi r.,40.42463128324992,Bakı,49.82827342647775,3109450,20 Dekabr 2022 
535,Yeni tikili,3 / 19,120 m²,2,yoxdur,,,115000,AZN,"Nizami r.,8-ci kilometr q.",40.40685802004411,Bakı,49.95953716587897,3109453,02 Mart 2023 
536,Köhnə tikili,4 / 9,60 m²,2,var,var,var,136000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.4209144,Bakı,49.842779500000006,3109458,20 Dekabr 2022 
537,Yeni tikili,12 / 16,252 m²,5,var,var,var,510000,AZN,"Bakı Slavyan Universiteti ,Azərbaycan Dillər Universiteti ,28 May m.,Nəsimi r.",40.38588844987598,Bakı,49.84702110847259,3109460,20 Dekabr 2022 
538,Köhnə tikili,1 / 5,40 m²,1,var,,,47000,AZN,"Neftçilər m.,Nizami r.",40.39816149998397,Bakı,49.84086155891422,3109476,03 Dekabr 2022 
539,Köhnə tikili,1 / 5,50 m²,2,var,,,80000,AZN,"Memar Əcəmi m.,Nəsimi r.,4-cü mikrorayon q.",40.40761426997893,Bakı,49.80840682983398,3109483,04 Fevral 2023 
540,Köhnə tikili,4 / 9,50 m²,2,var,,,65000,AZN,"Nəriman Nərimanov m.,Nərimanov r.",40.40210780478213,Bakı,49.85758781433109,3109486,07 Yanvar 2023 
541,Yeni tikili,11 / 16,106 m²,2,yoxdur,,,207000,AZN,"Şah İsmayıl Xətai m.,Xətai r.",40.37024250177031,Bakı,49.97394200996779,3109499,20 Dekabr 2022 
542,Yeni tikili,3 / 19,64 m²,2,yoxdur,,,115000,AZN,"Xətai r.,Həzi Aslanov q.",40.38264366149726,Bakı,49.87209320068359,3109515,24 Mart 2023 
543,Yeni tikili,10 / 19,96 m²,3,,,,155000,AZN,"Xətai r.,Əhmədli q.",40.39298300258589,Bakı,49.95403544813546,3109518,10 Yanvar 2023 
544,Köhnə tikili,5 / 5,40 m²,1,var,,,96900,AZN,"Beşmərtəbə ,Nizami m.,Nəsimi r.",40.37024250177031,Bakı,49.97394200996779,3109537,26 Dekabr 2022 
545,Yeni tikili,10 / 18,100 m²,3,var,var,var,170000,AZN,"İnşaatçılar m.,Yasamal r.",40.39181261122973,Bakı,49.80257034301758,3109556,18 Yanvar 2023 
546,Yeni tikili,3 / 16,127 m²,3,var,,,162000,AZN,"Yasamal r.,Yeni Yasamal q.",40.38499730777751,Bakı,49.83810424804688,3109564,20 Dekabr 2022 
547,Köhnə tikili,9 / 9,110 m²,4,var,var,var,99900,AZN,"Suraxanı r.,Qaraçuxur q.",40.38816806232006,Bakı,49.83243942260742,3109576,20 Dekabr 2022 
548,Yeni tikili,10 / 19,88.3 m²,3,yoxdur,,,134000,AZN,"Tibb Universiteti ,İdman kompleksi ,Nəsimi r.,Kubinka q.",40.4053327515815,Bakı,49.81380344106,3109584,20 Dekabr 2022 
549,Köhnə tikili,1 / 9,60 m²,3,var,,,83000,AZN,"Xətai r.,Əhmədli q.",40.36971363410331,Bakı,49.96193722489433,3109600,20 Dekabr 2022 
550,Yeni tikili,13 / 17,140 m²,4,var,,,227000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.4107382,Bakı,49.9384708,3109604,20 Dekabr 2022 
551,Köhnə tikili,5 / 5,42 m²,2,var,,,98000,AZN,"Beşmərtəbə ,Nizami m.,Yasamal r.",40.39989258617802,Bakı,49.83979431395813,3109608,07 Dekabr 2022 
552,Yeni tikili,9 / 18,128 m²,3,var,,,217000,AZN,"ASAN Xidmət №2 ,Şah İsmayıl Xətai m.,Xətai r.,Ağ şəhər q.",40.3789116324492,Bakı,49.87515961633299,3109613,20 Dekabr 2022 
553,Köhnə tikili,5 / 5,59 m²,3,var,,,120000,AZN,"Nəsimi m.,Zərifə Əliyeva adına park ,Binəqədi r.,6-cı mikrorayon q.",40.37005679625383,Bakı,49.82993423938751,3109628,20 Dekabr 2022 
554,Köhnə tikili,2 / 5,110 m²,2,var,,,120000,AZN,"Binəqədi r.,6-cı mikrorayon q.",40.42501388353632,Bakı,49.91049531402914,3109659,20 Dekabr 2022 
555,Köhnə tikili,5 / 9,85 m²,3,var,var,var,179500,AZN,"Ayna Sultanova heykəli ,Nərimanov r.",40.39816149998397,Bakı,49.84086155891422,3109664,17 Yanvar 2023 
556,Köhnə tikili,7 / 9,120 m²,5,var,var,var,180000,AZN,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı ,Nərimanov r.",40.4053327515815,Bakı,49.81380344106,3109675,20 Dekabr 2022 
557,Köhnə tikili,2 / 9,120 m²,4,,,,130000,AZN,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.40676986097269,Bakı,49.93827250774506,3109710,22 Noyabr 2022 
558,Yeni tikili,20 / 20,125 m²,3,var,,,147000,AZN,"Xətai r.,Əhmədli q.",40.3679082827185,Bakı,49.96067591546736,3109712,20 Dekabr 2022 
559,Yeni tikili,8 / 16,72 m²,2,var,,,132000,AZN,"Bakı Dövlət Universiteti ,Yasamal r.",40.42501388353632,Bakı,49.91049531402914,3109723,19 Yanvar 2023 
560,Yeni tikili,2 / 10,125 m²,3,var,,,240000,AZN,"Elmlər Akademiyası m.,Hüseyn Cavid parkı ,Yasamal r.",40.37537890843003,Bakı,49.81742121564174,3109726,20 Dekabr 2022 
561,Yeni tikili,4 / 14,70 m²,3,yoxdur,,,133000,AZN,"8 Noyabr m.,Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.37005679625383,Bakı,49.82993423938751,3109739,20 Dekabr 2022 
562,Yeni tikili,14 / 16,94 m²,2,yoxdur,,,75200,AZN,"Yasamal r.,Yeni Yasamal q.",40.38973004035488,Bakı,49.79129230966025,3109745,23 Dekabr 2022 
563,Köhnə tikili,3 / 5,50 m²,2,,,,95000,AZN,"Binəqədi r.,7-ci mikrorayon q.",40.4301447,Bakı,49.85311720000004,3109802,20 Dekabr 2022 
564,Yeni tikili,1 / 16,75 m²,2,var,,,75000,AZN,"Xətai r.,Həzi Aslanov q.",40.38873191798482,Bakı,49.95395421981815,3109804,20 Dekabr 2022 
565,Yeni tikili,3 / 14,94 m²,2,var,,,120000,AZN,Sumqayıt,40.589694,Sumqayıt,49.66787920000002,3109810,20 Dekabr 2022 
566,Yeni tikili,15 / 17,80 m²,2,var,,,109000,AZN,"Xətai r.,Həzi Aslanov q.",40.37613086332457,Bakı,49.91559462210881,3109844,24 Noyabr 2022 
567,Yeni tikili,8 / 12,80 m²,3,var,,,137000,AZN,"Yasamal r.,Yeni Yasamal q.",40.39151547183754,Bakı,49.7940612744292,3109853,20 Dekabr 2022 
568,Yeni tikili,12 / 20,134 m²,3,,,,230000,AZN,"Yasamal bazarı ,Yasamal r.",40.38332740207497,Bakı,49.80825776658412,3109860,26 Yanvar 2023 
569,Yeni tikili,10 / 12,86 m²,3,var,var,var,145500,AZN,"Azadlıq Prospekti m.,Binəqədi r.",40.39816149998397,Bakı,49.84086155891422,3109872,17 Dekabr 2022 
570,Yeni tikili,3 / 17,70 m²,2,var,,,125000,AZN,Yasamal r.,40.39620829624452,Bakı,49.8020033410175,3109884,12 Yanvar 2023 
571,Köhnə tikili,3 / 9,106 m²,3,var,,,195000,AZN,"ASAN Xidmət №1 ,Neftçi bazası ,TQDK ,Nərimanov r.",40.37620916175648,Bakı,49.81580107043555,3109904,20 Dekabr 2022 
572,Köhnə tikili,6 / 9,80 m²,3,var,var,var,98000,AZN,Xətai r.,40.37613086332457,Bakı,49.91559462210881,3109922,21 Noyabr 2022 
573,Köhnə tikili,3 / 5,80 m²,3,var,,,155000,AZN,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.40554735588255,Bakı,49.87506508827209,3109927,20 Dekabr 2022 
